Time step,ITH5PV,ITH5WT,NO03PV,NO03WT,ES42PV,ES42WT,UKC1PV,UKC1WT
7383,0.32526,0.395,0.18331,0.708,0.17816,0.091,0.14023,0.362
7384,0.37131,0.406,0.224,0.717,0.271,0.106,0.21148,0.459
7385,0.55571,0.433,0.22654,0.716,0.31391,0.128,0.15561,0.616
7386,0.56615,0.443,0.17101,0.725,0.33031,0.135,0.06399,0.776
7387,0.32548,0.44,0.09585,0.731,0.30499,0.141,0.05134,0.895
7388,0.39253,0.421,0.03356,0.747,0.27997,0.144,0.08097,0.967
7389,0.22056,0.403,0.00173,0.812,0.25921,0.13,0.04933,0.995
7390,0,0.39,0,0.818,0.18423,0.104,0.01345,1
7391,0,0.385,0,0.846,0.05157,0.069,0,1.001
7392,0,0.356,0,0.842,0,0.061,0,1.003
7393,0,0.317,0,0.815,0,0.057,0,1.004
7394,0,0.297,0,0.789,0,0.054,0,1.005
7395,0,0.275,0,0.813,0,0.063,0,1.006
7396,0,0.256,0,0.838,0,0.081,0,1.008
7397,0,0.183,0,0.817,0,0.11,0,1.008
7398,0,0.172,0,0.795,0,0.138,0,1.005
7399,0,0.162,0,0.804,0,0.166,0,1
7400,0,0.153,0,0.786,0,0.19,0,0.992
7401,0,0.135,0,0.658,0,0.186,0,0.975
7402,0,0.118,0,0.517,0,0.169,0,0.96
7403,0,0.157,0,0.398,0,0.146,0,0.955
7404,0,0.125,0,0.327,0,0.118,0,0.956
7405,0.12747,0.08,0.00901,0.286,0.00894,0.075,0,0.96
7406,0.3523,0.065,0.04422,0.252,0.10831,0.032,0.02191,0.963
7407,0.55094,0.043,0.06009,0.25,0.16641,0.035,0.14839,0.978
7408,0.67911,0.047,0.1199,0.281,0.24514,0.023,0.28053,0.99
7409,0.71684,0.022,0.13786,0.309,0.32894,0.01,0.29919,0.995
7410,0.67008,0.015,0.15005,0.314,0.36734,0.009,0.29668,0.994
7411,0.57851,0.012,0.12781,0.293,0.38642,0.021,0.22296,0.988
7412,0.45081,0.011,0.07161,0.263,0.33306,0.036,0.21184,0.985
7413,0.26032,0.004,0.00279,0.202,0.26481,0.044,0.2087,0.976
7414,0,0.013,0,0.146,0.17626,0.042,0.08545,0.952
7415,0,0.027,0,0.094,0.04353,0.045,0,0.91
7416,0,0.046,0,0.042,0,0.064,0,0.88
7417,0,0.083,0,0.039,0,0.078,0,0.861
7418,0,0.088,0,0.061,0,0.091,0,0.838
7419,0,0.085,0,0.073,0,0.097,0,0.844
7420,0,0.07,0,0.068,0,0.099,0,0.886
7421,0,0.046,0,0.064,0,0.101,0,0.94
7422,0,0.018,0,0.06,0,0.106,0,0.972
7423,0,0.013,0,0.068,0,0.114,0,0.987
7424,0,0.011,0,0.098,0,0.121,0,0.999
7425,0,0.01,0,0.158,0,0.101,0,1.004
7426,0,0.01,0,0.239,0,0.085,0,1.006
7427,0,0.007,0,0.313,0,0.069,0,1.008
7428,0,0.004,0,0.376,0,0.049,0,1.008
7429,0.07682,0.001,0.00989,0.426,0.02628,0.035,0,1.009
7430,0.20401,0,0.08138,0.453,0.17891,0.011,0.04088,1.01
7431,0.30315,0,0.21108,0.462,0.32277,0.01,0.07457,1.009
7432,0.6742,0,0.30425,0.46,0.45058,0.013,0.19583,1.004
7433,0.71365,0,0.33569,0.467,0.55752,0.016,0.24834,1.005
7434,0.68348,0,0.30711,0.484,0.55598,0.027,0.31751,1.007
7435,0.59399,0,0.22571,0.503,0.49362,0.057,0.56369,1.006
7436,0.45167,0,0.09882,0.514,0.38952,0.094,0.32332,1.004
7437,0.25513,0,0.00186,0.522,0.29189,0.134,0.23458,1.004
7438,0,0,0,0.545,0.19671,0.127,0.10942,1.003
7439,0,0.001,0,0.561,0.05178,0.106,0,0.999
7440,0,0.013,0,0.604,0,0.098,0,0.979
7441,0,0.045,0,0.634,0,0.087,0,0.946
7442,0,0.07,0,0.665,0,0.078,0,0.867
7443,0,0.057,0,0.709,0,0.068,0,0.776
7444,0,0.06,0,0.758,0,0.063,0,0.647
7445,0,0.07,0,0.785,0,0.064,0,0.434
7446,0,0.091,0,0.784,0,0.073,0,0.336
7447,0,0.109,0,0.753,0,0.081,0,0.365
7448,0,0.136,0,0.711,0,0.077,0,0.408
7449,0,0.136,0,0.704,0,0.056,0,0.603
7450,0,0.155,0,0.765,0,0.042,0,0.723
7451,0,0.184,0,0.796,0,0.028,0,0.734
7452,0,0.226,0,0.842,0,0.019,0,0.822
7453,0.06527,0.219,0.00223,0.877,0.01161,0.012,0,0.915
7454,0.14883,0.199,0.02103,0.899,0.25669,0.004,0.03359,0.87
7455,0.19787,0.22,0.01189,0.911,0.49306,0.002,0.19734,0.827
7456,0.26405,0.207,0.01905,0.918,0.66514,0.004,0.4097,0.795
7457,0.31564,0.189,0.01988,0.921,0.758,0.014,0.55751,0.761
7458,0.2644,0.106,0.02031,0.925,0.77991,0.027,0.48151,0.777
7459,0.28379,0.164,0.01833,0.913,0.74134,0.05,0.41034,0.818
7460,0.23967,0.163,0.01514,0.888,0.64544,0.07,0.2224,0.845
7461,0.16919,0.135,0.0029,0.833,0.51637,0.066,0.15083,0.825
7462,0,0.137,0,0.737,0.31485,0.044,0.08451,0.77
7463,0,0.16,0,0.657,0.05896,0.036,0,0.739
7464,0,0.169,0,0.536,0,0.037,0,0.738
7465,0,0.166,0,0.359,0,0.038,0,0.747
7466,0,0.154,0,0.2,0,0.041,0,0.734
7467,0,0.155,0,0.1,0,0.052,0,0.655
7468,0,0.172,0,0.043,0,0.071,0,0.533
7469,0,0.195,0,0.031,0,0.086,0,0.441
7470,0,0.22,0,0.028,0,0.097,0,0.477
7471,0,0.245,0,0.022,0,0.108,0,0.567
7472,0,0.255,0,0.018,0,0.118,0,0.714
7473,0,0.256,0,0.019,0,0.117,0,0.86
7474,0,0.24,0,0.024,0,0.105,0,0.959
7475,0,0.231,0,0.032,0,0.092,0,0.995
7476,0,0.23,0,0.037,0,0.082,0,1.005
7477,0.12877,0.201,0.00326,0.045,0.00388,0.068,0,1.005
7478,0.37765,0.196,0.05946,0.064,0.13299,0.031,0.01962,0.993
7479,0.55981,0.247,0.18106,0.073,0.28363,0.013,0.24565,0.89
7480,0.66919,0.242,0.23698,0.082,0.43283,0.015,0.44321,0.685
7481,0.67902,0.209,0.28302,0.1,0.52249,0.013,0.51275,0.488
7482,0.64558,0.16,0.30633,0.116,0.54916,0.015,0.55701,0.464
7483,0.56264,0.128,0.27283,0.145,0.49519,0.018,0.57264,0.467
7484,0.43739,0.104,0.14168,0.186,0.43007,0.018,0.3228,0.43
7485,0.24999,0.069,0.00544,0.232,0.34053,0.02,0.18087,0.436
7486,0,0.057,0,0.288,0.19543,0.015,0.02236,0.432
7487,0,0.051,0,0.334,0.01859,0.018,0,0.43
7488,0,0.051,0,0.43,0,0.022,0,0.499
7489,0,0.06,0,0.522,0,0.024,0,0.735
7490,0,0.072,0,0.631,0,0.025,0,0.951
7491,0,0.082,0,0.72,0,0.022,0,1.006
7492,0,0.088,0,0.773,0,0.019,0,1.007
7493,0,0.086,0,0.786,0,0.019,0,1.004
7494,0,0.072,0,0.79,0,0.021,0,1.001
7495,0,0.059,0,0.815,0,0.021,0,1.004
7496,0,0.051,0,0.824,0,0.019,0,1.007
7497,0,0.05,0,0.823,0,0.016,0,1.002
7498,0,0.052,0,0.81,0,0.007,0,1.001
7499,0,0.055,0,0.858,0,0.003,0,1
7500,0,0.064,0,0.904,0,0.001,0,1
7501,0.12663,0.07,0.00581,0.942,0,0.001,0,1
7502,0.37614,0.078,0.0137,0.969,0.1211,0.001,0.02259,1
7503,0.55163,0.095,0.00925,0.987,0.22699,0,0.12001,1
7504,0.66226,0.073,0.01423,0.995,0.32841,0,0.23302,1
7505,0.7076,0.045,0.01392,0.996,0.34889,0,0.42879,1
7506,0.68421,0.016,0.01424,0.996,0.32243,0,0.52535,1
7507,0.60472,0.004,0.01602,0.994,0.28595,0,0.42347,1
7508,0.45732,0.001,0.01092,0.992,0.2381,0.003,0.38586,1.001
7509,0.25237,0.001,0.01101,0.992,0.21622,0.02,0.25142,1.005
7510,0,0.005,0,0.961,0.14876,0.05,0.05032,1.008
7511,0,0.009,0,0.969,0.02693,0.119,0,1.008
7512,0,0.042,0,0.976,0,0.195,0,1.009
7513,0,0.052,0,0.98,0,0.23,0,0.966
7514,0,0.056,0,0.982,0,0.227,0,0.786
7515,0,0.046,0,0.976,0,0.198,0,0.62
7516,0,0.033,0,0.963,0,0.172,0,0.581
7517,0,0.025,0,0.947,0,0.143,0,0.583
7518,0,0.005,0,0.927,0,0.129,0,0.576
7519,0,0.005,0,0.949,0,0.118,0,0.514
7520,0,0.01,0,0.929,0,0.118,0,0.434
7521,0,0.022,0,0.916,0,0.124,0,0.297
7522,0,0.037,0,0.908,0,0.146,0,0.168
7523,0,0.046,0,0.899,0,0.176,0,0.082
7524,0,0.054,0,0.901,0,0.213,0,0.049
7525,0.10805,0.056,0.01516,0.91,0,0.249,0,0.03
7526,0.33878,0.039,0.02915,0.918,0.08872,0.269,0.04224,0.021
7527,0.50898,0.116,0.03307,0.949,0.18686,0.376,0.2095,0.012
7528,0.62067,0.091,0.03037,0.983,0.28334,0.451,0.36651,0.007
7529,0.65929,0.063,0.0267,0.998,0.39341,0.482,0.45095,0.01
7530,0.64133,0.057,0.02946,1,0.43836,0.483,0.46558,0.028
7531,0.55558,0.03,0.03119,1,0.42991,0.496,0.31327,0.068
7532,0.40897,0.043,0.02798,0.995,0.38569,0.531,0.2457,0.125
7533,0.21946,0.055,0.01489,0.982,0.32929,0.511,0.20438,0.191
7534,0,0.104,0,0.958,0.21164,0.372,0.06298,0.279
7535,0,0.131,0,0.934,0.01658,0.347,0,0.32
7536,0,0.199,0,0.902,0,0.368,0,0.332
7537,0,0.159,0,0.877,0,0.38,0,0.313
7538,0,0.069,0,0.844,0,0.37,0,0.276
7539,0,0.045,0,0.819,0,0.327,0,0.268
7540,0,0.023,0,0.762,0,0.282,0,0.26
7541,0,0.017,0,0.675,0,0.25,0,0.253
7542,0,0.011,0,0.575,0,0.225,0,0.257
7543,0,0.006,0,0.522,0,0.204,0,0.253
7544,0,0.002,0,0.534,0,0.178,0,0.236
7545,0,0.001,0,0.502,0,0.176,0,0.209
7546,0,0.001,0,0.499,0,0.181,0,0.167
7547,0,0,0,0.499,0,0.184,0,0.14
7548,0,0,0,0.525,0,0.186,0,0.146
7549,0.04644,0,0.02228,0.515,0,0.179,0,0.18
7550,0.15926,0,0.03506,0.547,0.18504,0.136,0.00749,0.225
7551,0.25409,0,0.02756,0.571,0.38334,0.15,0.17145,0.266
7552,0.3539,0,0.0348,0.601,0.53556,0.123,0.29077,0.316
7553,0.45806,0,0.03688,0.598,0.62756,0.075,0.43894,0.434
7554,0.51868,0,0.02838,0.632,0.64662,0.039,0.50117,0.58
7555,0.48075,0,0.02262,0.641,0.59803,0.019,0.41183,0.657
7556,0.34957,0,0.0167,0.646,0.50634,0.017,0.23274,0.687
7557,0.19235,0,0.01584,0.643,0.40647,0.024,0.05193,0.697
7558,0,0.001,0,0.631,0.27431,0.026,0.01482,0.681
7559,0,0.017,0,0.607,0.00311,0.034,0,0.657
7560,0,0.02,0,0.563,0,0.041,0,0.639
7561,0,0.013,0,0.485,0,0.041,0,0.637
7562,0,0.007,0,0.404,0,0.038,0,0.649
7563,0,0.004,0,0.321,0,0.035,0,0.703
7564,0,0.001,0,0.226,0,0.033,0,0.776
7565,0,0.001,0,0.147,0,0.035,0,0.839
7566,0,0,0,0.1,0,0.041,0,0.882
7567,0,0,0,0.076,0,0.045,0,0.908
7568,0,0,0,0.077,0,0.053,0,0.92
7569,0,0,0,0.053,0,0.051,0,0.926
7570,0,0,0,0.027,0,0.047,0,0.93
7571,0,0,0,0.017,0,0.041,0,0.921
7572,0,0.001,0,0.017,0,0.041,0,0.852
7573,0.04564,0,0.02334,0.016,0,0.045,0,0.713
7574,0.10806,0,0.05006,0.015,0.11106,0.042,0.01636,0.571
7575,0.13277,0,0.05617,0.014,0.2685,0.047,0.19336,0.388
7576,0.11398,0,0.06839,0.013,0.39674,0.049,0.1919,0.288
7577,0.09616,0,0.09054,0.011,0.47651,0.055,0.16539,0.19
7578,0.0806,0,0.13442,0.008,0.48441,0.066,0.1831,0.138
7579,0.08339,0,0.17544,0.004,0.50622,0.074,0.14645,0.106
7580,0.08701,0,0.12029,0.003,0.49449,0.086,0.19645,0.093
7581,0.0462,0,0.01417,0.004,0.43061,0.081,0.17142,0.053
7582,0,0,0,0.004,0.29574,0.066,0,0.023
7583,0,0,0,0.003,0.00023,0.069,0,0.003
7584,0,0,0,0.003,0,0.082,0,0
7585,0,0,0,0.007,0,0.093,0,0
7586,0,0,0,0.001,0,0.102,0,0
7587,0,0,0,0.001,0,0.116,0,0.007
7588,0,0,0,0.002,0,0.141,0,0.034
7589,0,0,0,0.003,0,0.16,0,0.065
7590,0,0,0,0.002,0,0.161,0,0.081
7591,0,0,0,0.002,0,0.151,0,0.08
7592,0,0,0,0.002,0,0.128,0,0.063
7593,0,0,0,0.001,0,0.086,0,0.041
7594,0,0.001,0,0.001,0,0.055,0,0.03
7595,0,0.005,0,0.001,0,0.035,0,0.021
7596,0,0.014,0,0.001,0,0.026,0,0.015
7597,0.03439,0.029,0.02548,0.001,0,0.015,0,0.01
7598,0.07469,0.048,0.11709,0.001,0.22949,0.006,0.00803,0.003
7599,0.08784,0.065,0.2326,0.001,0.48392,0.009,0.10126,0
7600,0.08061,0.094,0.33551,0.001,0.66566,0.012,0.19203,0
7601,0.1368,0.131,0.35239,0,0.76313,0.016,0.3061,0
7602,0.14457,0.151,0.35103,0,0.79642,0.032,0.30851,0
7603,0.14106,0.152,0.27054,0,0.75022,0.058,0.28235,0
7604,0.13915,0.112,0.12385,0,0.6572,0.093,0.21888,0
7605,0.1023,0.087,0.01064,0.001,0.52372,0.107,0.12479,0
7606,0,0.093,0,0.001,0.33112,0.084,0,0.001
7607,0,0.087,0,0.001,0,0.098,0,0.003
7608,0,0.071,0,0.003,0,0.092,0,0.008
7609,0,0.056,0,0.009,0,0.078,0,0.017
7610,0,0.045,0,0.013,0,0.065,0,0.031
7611,0,0.039,0,0.033,0,0.047,0,0.058
7612,0,0.037,0,0.044,0,0.056,0,0.092
7613,0,0.033,0,0.05,0,0.089,0,0.132
7614,0,0.03,0,0.052,0,0.1,0,0.183
7615,0,0.028,0,0.058,0,0.102,0,0.249
7616,0,0.028,0,0.073,0,0.129,0,0.331
7617,0,0.029,0,0.086,0,0.162,0,0.44
7618,0,0.024,0,0.089,0,0.205,0,0.558
7619,0,0.024,0,0.127,0,0.242,0,0.66
7620,0,0.026,0,0.132,0,0.257,0,0.738
7621,0.08327,0.008,0.02299,0.128,0,0.25,0,0.802
7622,0.28127,0.002,0.17399,0.089,0.21884,0.188,0.00835,0.856
7623,0.42384,0.015,0.30605,0.068,0.45207,0.186,0.1293,0.91
7624,0.50747,0.041,0.42105,0.063,0.61303,0.307,0.19363,0.957
7625,0.55383,0.048,0.48,0.058,0.69934,0.334,0.10449,0.973
7626,0.55829,0.05,0.47677,0.058,0.70477,0.379,0.03086,0.98
7627,0.50035,0.053,0.37397,0.074,0.6696,0.456,0.02115,0.977
7628,0.37475,0.022,0.19278,0.127,0.58414,0.524,0.02011,0.984
7629,0.20306,0.022,0.00716,0.139,0.47538,0.561,0.02077,0.985
7630,0,0.038,0,0.172,0.29883,0.453,0,0.99
7631,0,0.045,0,0.191,0,0.406,0,0.998
7632,0,0.073,0,0.208,0,0.422,0,1.008
7633,0,0.06,0,0.234,0,0.407,0,1.011
7634,0,0.047,0,0.28,0,0.358,0,1.01
7635,0,0.022,0,0.34,0,0.311,0,1.005
7636,0,0.007,0,0.396,0,0.291,0,1
7637,0,0.002,0,0.45,0,0.334,0,0.999
7638,0,0.001,0,0.501,0,0.406,0,1
7639,0,0,0,0.536,0,0.476,0,1.002
7640,0,0,0,0.553,0,0.54,0,1.004
7641,0,0,0,0.589,0,0.561,0,1.007
7642,0,0,0,0.622,0,0.578,0,1.009
7643,0,0,0,0.646,0,0.622,0,1.007
7644,0,0,0,0.642,0,0.66,0,1.003
7645,0.07007,0,0.01708,0.636,0,0.657,0,0.998
7646,0.23219,0,0.21306,0.625,0.2053,0.619,0,0.989
7647,0.33677,0,0.36582,0.588,0.43633,0.754,0.13868,0.967
7648,0.31939,0,0.46962,0.55,0.58764,0.861,0.15247,0.966
7649,0.41001,0,0.49401,0.539,0.65861,0.882,0.26886,0.954
7650,0.37311,0,0.46623,0.544,0.6408,0.889,0.25047,0.936
7651,0.31651,0,0.36907,0.561,0.59394,0.887,0.22584,0.909
7652,0.22565,0,0.17057,0.59,0.49541,0.882,0.14249,0.887
7653,0.11753,0,0.00312,0.626,0.40995,0.845,0.09483,0.873
7654,0,0,0,0.668,0.24137,0.747,0,0.848
7655,0,0,0,0.748,0,0.669,0,0.811
7656,0,0.001,0,0.772,0,0.626,0,0.766
7657,0,0.001,0,0.787,0,0.571,0,0.709
7658,0,0.003,0,0.787,0,0.476,0,0.627
7659,0,0.006,0,0.815,0,0.424,0,0.489
7660,0,0.011,0,0.806,0,0.403,0,0.385
7661,0,0.015,0,0.771,0,0.403,0,0.324
7662,0,0.018,0,0.737,0,0.43,0,0.284
7663,0,0.017,0,0.715,0,0.489,0,0.28
7664,0,0.012,0,0.701,0,0.54,0,0.311
7665,0,0.007,0,0.674,0,0.531,0,0.355
7666,0,0.01,0,0.662,0,0.508,0,0.365
7667,0,0.017,0,0.661,0,0.488,0,0.376
7668,0,0.016,0,0.665,0,0.463,0,0.385
7669,0.06418,0.01,0.01096,0.68,0,0.441,0,0.378
7670,0.17928,0.004,0.01492,0.702,0.17206,0.393,0,0.356
7671,0.27314,0.001,0.01584,0.712,0.37353,0.488,0.03126,0.277
7672,0.26806,0.001,0.03098,0.73,0.54284,0.572,0.15419,0.218
7673,0.28378,0.004,0.02975,0.765,0.60924,0.585,0.15859,0.179
7674,0.21792,0.009,0.02781,0.796,0.53986,0.592,0.18511,0.162
7675,0.13757,0.033,0.02283,0.81,0.41372,0.597,0.39016,0.141
7676,0.132,0.056,0.00631,0.809,0.25375,0.628,0.38841,0.124
7677,0.09971,0.066,0,0.791,0.18059,0.647,0.1898,0.103
7678,0,0.09,0,0.77,0.13332,0.543,0,0.093
7679,0,0.111,0,0.752,0,0.473,0,0.085
7680,0,0.134,0,0.74,0,0.468,0,0.062
7681,0,0.172,0,0.746,0,0.436,0,0.038
7682,0,0.226,0,0.771,0,0.385,0,0.021
7683,0,0.301,0,0.81,0,0.331,0,0.015
7684,0,0.363,0,0.835,0,0.298,0,0.01
7685,0,0.411,0,0.856,0,0.285,0,0.02
7686,0,0.431,0,0.868,0,0.269,0,0.036
7687,0,0.442,0,0.887,0,0.262,0,0.058
7688,0,0.443,0,0.908,0,0.248,0,0.085
7689,0,0.404,0,0.887,0,0.278,0,0.097
7690,0,0.408,0,0.85,0,0.333,0,0.099
7691,0,0.424,0,0.866,0,0.369,0,0.098
7692,0,0.434,0,0.882,0,0.396,0,0.103
7693,0.06772,0.446,0.00819,0.898,0,0.404,0,0.11
7694,0.21074,0.448,0.04688,0.912,0.17445,0.367,0,0.113
7695,0.27632,0.447,0.08894,0.931,0.39808,0.397,0.07507,0.107
7696,0.28435,0.433,0.13575,0.94,0.55949,0.446,0.05901,0.092
7697,0.31447,0.427,0.14243,0.938,0.66507,0.449,0.07825,0.075
7698,0.37656,0.399,0.13156,0.936,0.72585,0.468,0.08375,0.064
7699,0.55789,0.384,0.10235,0.942,0.70729,0.527,0.17886,0.053
7700,0.43666,0.376,0.03795,0.949,0.57684,0.588,0.08181,0.04
7701,0.22944,0.348,0,0.963,0.45035,0.642,0.06555,0.028
7702,0,0.306,0,0.97,0.28159,0.604,0,0.014
7703,0,0.273,0,0.974,0,0.623,0,0.004
7704,0,0.254,0,0.977,0,0.66,0,0.001
7705,0,0.224,0,0.996,0,0.66,0,0
7706,0,0.182,0,0.997,0,0.611,0,0
7707,0,0.152,0,0.998,0,0.542,0,0
7708,0,0.118,0,0.996,0,0.474,0,0
7709,0,0.08,0,0.991,0,0.402,0,0
7710,0,0.035,0,0.985,0,0.397,0,0
7711,0,0.029,0,0.981,0,0.401,0,0
7712,0,0.027,0,0.977,0,0.433,0,0
7713,0,0.02,0,0.975,0,0.448,0,0
7714,0,0.009,0,0.975,0,0.455,0,0.001
7715,0,0.003,0,0.972,0,0.471,0,0.002
7716,0,0.001,0,0.967,0,0.501,0,0.003
7717,0.04395,0,0.00686,0.959,0,0.552,0,0.004
7718,0.18082,0.005,0.03011,0.95,0.16245,0.583,0,0.005
7719,0.32543,0,0.05661,0.931,0.41929,0.649,0.02581,0.008
7720,0.4659,0.01,0.07648,0.899,0.60572,0.709,0.04051,0.011
7721,0.55965,0.021,0.07006,0.868,0.73807,0.734,0.12093,0.013
7722,0.57648,0.08,0.06638,0.826,0.76713,0.759,0.13949,0.017
7723,0.49783,0.089,0.04587,0.779,0.73724,0.783,0.14544,0.02
7724,0.33823,0.083,0.01219,0.741,0.63473,0.798,0.0633,0.025
7725,0.14228,0.122,0,0.728,0.51407,0.789,0.08514,0.028
7726,0,0.134,0,0.622,0.32199,0.697,0,0.029
7727,0,0.162,0,0.58,0,0.73,0,0.025
7728,0,0.168,0,0.516,0,0.776,0,0.022
7729,0,0.166,0,0.36,0,0.784,0,0.017
7730,0,0.132,0,0.267,0,0.759,0,0.015
7731,0,0.141,0,0.221,0,0.727,0,0.009
7732,0,0.163,0,0.192,0,0.708,0,0.005
7733,0,0.179,0,0.172,0,0.706,0,0.002
7734,0,0.297,0,0.143,0,0.702,0,0
7735,0,0.301,0,0.113,0,0.705,0,0
7736,0,0.178,0,0.09,0,0.716,0,0
7737,0,0.169,0,0.071,0,0.696,0,0.001
7738,0,0.156,0,0.057,0,0.682,0,0.003
7739,0,0.15,0,0.038,0,0.684,0,0.008
7740,0,0.153,0,0.023,0,0.688,0,0.013
7741,0.04793,0.153,0.00255,0.014,0,0.672,0,0.028
7742,0.20362,0.114,0.06148,0.002,0.19161,0.607,0,0.046
7743,0.36591,0.119,0.16693,0.001,0.45037,0.593,0.05199,0.069
7744,0.5398,0.193,0.19521,0.001,0.63314,0.599,0.11498,0.097
7745,0.63455,0.379,0.16502,0.001,0.74124,0.575,0.04083,0.143
7746,0.63601,0.384,0.16049,0.001,0.78128,0.536,0.03533,0.217
7747,0.54203,0.361,0.10495,0.001,0.76655,0.515,0.06616,0.313
7748,0.36248,0.323,0.0509,0.001,0.67586,0.511,0.07108,0.414
7749,0.18618,0.344,0,0.001,0.52753,0.497,0.01301,0.533
7750,0,0.393,0,0.002,0.32498,0.45,0,0.64
7751,0,0.383,0,0.002,0,0.494,0,0.715
7752,0,0.365,0,0.002,0,0.553,0,0.749
7753,0,0.362,0,0.003,0,0.605,0,0.733
7754,0,0.313,0,0.002,0,0.589,0,0.687
7755,0,0.387,0,0,0,0.548,0,0.619
7756,0,0.442,0,0.001,0,0.528,0,0.525
7757,0,0.386,0,0.002,0,0.542,0,0.418
7758,0,0.385,0,0.005,0,0.561,0,0.301
7759,0,0.333,0,0.008,0,0.59,0,0.21
7760,0,0.281,0,0.015,0,0.63,0,0.136
7761,0,0.166,0,0.053,0,0.583,0,0.109
7762,0,0.031,0,0.087,0,0.507,0,0.142
7763,0,0.008,0,0.085,0,0.456,0,0.325
7764,0,0,0,0.085,0,0.433,0,0.522
7765,0.02849,0,0,0.083,0,0.399,0,0.728
7766,0.16108,0,0.12457,0.073,0.18739,0.311,0,0.832
7767,0.28739,0,0.29695,0.032,0.44844,0.333,0.01022,0.849
7768,0.38599,0,0.36152,0.01,0.63373,0.374,0.02641,0.824
7769,0.45167,0.007,0.35729,0.002,0.74264,0.379,0.04418,0.777
7770,0.47846,0.035,0.31441,0.002,0.78497,0.394,0.02572,0.719
7771,0.41375,0.051,0.22062,0.002,0.76853,0.407,0.01268,0.666
7772,0.29769,0.059,0.06559,0.002,0.66708,0.419,0.01329,0.57
7773,0.16594,0.077,0,0.003,0.5253,0.398,0.03028,0.498
7774,0,0.077,0,0.004,0.32305,0.321,0,0.453
7775,0,0.044,0,0.004,0,0.326,0,0.418
7776,0,0.033,0,0.005,0,0.347,0,0.381
7777,0,0.027,0,0.017,0,0.35,0,0.341
7778,0,0.025,0,0.023,0,0.337,0,0.293
7779,0,0.018,0,0.006,0,0.322,0,0.248
7780,0,0.007,0,0.01,0,0.303,0,0.204
7781,0,0,0,0.014,0,0.282,0,0.178
7782,0,0.001,0,0.02,0,0.263,0,0.177
7783,0,0.007,0,0.026,0,0.247,0,0.187
7784,0,0.032,0,0.033,0,0.238,0,0.191
7785,0,0.053,0,0.039,0,0.204,0,0.196
7786,0,0.042,0,0.05,0,0.168,0,0.192
7787,0,0.034,0,0.075,0,0.136,0,0.188
7788,0,0.03,0,0.106,0,0.113,0,0.178
7789,0.03353,0.018,0,0.135,0,0.096,0,0.161
7790,0.14219,0.018,0.13464,0.139,0.17383,0.063,0,0.127
7791,0.22626,0.012,0.32399,0.127,0.43262,0.068,0.15042,0.082
7792,0.23175,0.01,0.42508,0.124,0.61297,0.082,0.3401,0.059
7793,0.22758,0.039,0.44007,0.12,0.72006,0.092,0.5061,0.064
7794,0.19261,0.097,0.4021,0.118,0.76006,0.094,0.54902,0.061
7795,0.1582,0.136,0.29416,0.131,0.74316,0.096,0.49078,0.049
7796,0.10694,0.257,0.08247,0.12,0.6554,0.094,0.40868,0.033
7797,0.05636,0.312,0,0.108,0.51364,0.075,0.1881,0.025
7798,0,0.346,0,0.099,0.3187,0.05,0,0.014
7799,0,0.369,0,0.131,0,0.051,0,0.003
7800,0,0.41,0,0.145,0,0.053,0,0
7801,0,0.442,0,0.153,0,0.048,0,0
7802,0,0.467,0,0.119,0,0.042,0,0
7803,0,0.559,0,0.129,0,0.038,0,0
7804,0,0.621,0,0.156,0,0.033,0,0.001
7805,0,0.644,0,0.172,0,0.025,0,0.004
7806,0,0.649,0,0.187,0,0.016,0,0.021
7807,0,0.642,0,0.199,0,0.012,0,0.053
7808,0,0.625,0,0.208,0,0.011,0,0.108
7809,0,0.605,0,0.202,0,0.008,0,0.169
7810,0,0.57,0,0.2,0,0.005,0,0.222
7811,0,0.528,0,0.205,0,0.003,0,0.287
7812,0,0.485,0,0.213,0,0.002,0,0.371
7813,0.02777,0.452,0,0.221,0,0.002,0,0.467
7814,0.09965,0.419,0.10827,0.222,0.17531,0.001,0,0.566
7815,0.11936,0.429,0.2807,0.215,0.43405,0,0.00638,0.629
7816,0.14188,0.491,0.37187,0.204,0.60737,0,0.01412,0.64
7817,0.1884,0.531,0.38562,0.21,0.70338,0,0.01736,0.688
7818,0.13971,0.561,0.34982,0.221,0.73518,0,0.02471,0.724
7819,0.10579,0.57,0.25637,0.275,0.717,0,0.01862,0.775
7820,0.07902,0.517,0.07243,0.302,0.63183,0,0.00915,0.836
7821,0.06474,0.489,0,0.334,0.49686,0,0.00206,0.9
7822,0,0.468,0,0.354,0.30853,0.004,0,0.932
7823,0,0.433,0,0.359,0,0.011,0,0.949
7824,0,0.4,0,0.347,0,0.017,0,0.959
7825,0,0.374,0,0.32,0,0.019,0,0.962
7826,0,0.35,0,0.264,0,0.019,0,0.962
7827,0,0.341,0,0.24,0,0.018,0,0.963
7828,0,0.34,0,0.204,0,0.015,0,0.963
7829,0,0.326,0,0.176,0,0.016,0,0.959
7830,0,0.251,0,0.164,0,0.017,0,0.963
7831,0,0.258,0,0.162,0,0.021,0,0.967
7832,0,0.277,0,0.163,0,0.038,0,0.967
7833,0,0.321,0,0.158,0,0.051,0,0.964
7834,0,0.366,0,0.16,0,0.062,0,0.95
